feature,real_q0.01,synthetic_q0.01,abs_diff_q0.01,real_q0.05,synthetic_q0.05,abs_diff_q0.05,real_q0.95,synthetic_q0.95,abs_diff_q0.95,real_q0.99,synthetic_q0.99,abs_diff_q0.99
0.0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2.1,-1.004,-1.36942444,0.36542443999999996,-0.47,-0.90021974,0.4302197400000001,0.9699999999999995,1.7582926,0.7882926000000006,1.5380000000000025,1.86924684,0.3312468399999975
1.0.1,-4.588,-6.65633362,2.0683336199999998,-2.01,-5.6131926,3.6031926,1.639999999999999,3.6751707,2.035170700000001,2.9880000000000106,5.07114668,2.0831466799999894
-9.4,-28.344,-29.3957976,1.0517976000000004,-20.339999999999996,-27.551947,7.211947000000002,40.16999999999999,99.05784,58.88784000000001,78.1100000000002,114.259742,36.149741999999804
-1.2,-16.588,-15.3777826,1.2102174000000012,-14.4,-14.708345,0.3083449999999992,27.279999999999998,37.205784,9.925784000000004,40.20800000000002,38.0121862,2.1958138000000176
0.4,-1.436,-1.56399536,0.1279953600000001,-1.17,-1.296211,0.12621100000000007,1.3099999999999987,2.3801184,1.0701184000000015,1.7740000000000036,2.4145534,0.6405533999999964
0.0.14,-6.14,-6.7903032,0.6503032000000006,-4.46,-6.751993,2.2919929999999997,0.0,0.0,0.0,0.0,0.0,0.0
4.9,0.0,2.8889724e-07,2.8889724e-07,0.15000000000000013,0.008129304,0.14187069600000013,15.139999999999995,17.03449,1.8944900000000064,16.576000000000004,17.490885600000002,0.9148855999999981
0.0.15,-12.298,-14.7524498,2.454449800000001,-9.29,-11.347306,2.0573060000000005,0.0,0.0,0.0,0.0,0.0,0.0
0.0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.7099999999999987,0.0,0.7099999999999987,2.3820000000000077,0.0,2.3820000000000077
0.0.17,-3.7079999999999997,0.0,3.7079999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-1.308,-1.7728141,0.4648140999999999,-0.4,-1.2129241,0.8129240999999999,1.5,2.6639943,1.1639943000000001,2.2380000000000027,2.68812168,0.4501216799999974
1.4,-2.926,-5.45633082,2.5303308199999996,-1.27,-5.33642,4.066420000000001,3.0599999999999965,5.2607913,2.2007913000000037,5.8120000000000065,6.8093875,0.9973874999999932
31.3,-38.653999999999996,-38.6778872,0.023887200000004327,-29.56,-30.048576,0.4885760000000019,42.339999999999996,58.41866,16.078660000000006,55.752000000000045,62.5667642,6.814764199999956
42.7,-29.204,-44.0384642,14.8344642,-14.030000000000001,-16.32374,2.2937399999999997,51.30999999999999,54.07517,2.765170000000012,60.52200000000001,59.8406988,0.6813012000000143
-0.8,-2.718,-4.4895078,1.7715078000000002,-0.6899999999999998,-4.027532,3.337532,3.939999999999999,16.005987,12.065987000000002,8.548000000000043,16.4087608,7.860760799999957
0.0.18,-17.714,-18.438045600000002,0.7240456000000037,-11.48,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0.0
0.7.1,0.0,0.0,0.0,0.0,0.0,0.0,6.269999999999992,22.42123,16.15123000000001,25.274000000000004,25.2957768,0.021776799999994267
-3.8,-27.438,-37.029966,9.591966000000003,-19.68,-35.15079,15.470790000000001,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.889999999999997,0.0,1.889999999999997,7.452000000000027,0.0,7.452000000000027
0.0.19,-1.448,0.0,1.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3.1,-2.444,-3.46984558,1.02584558,-1.3699999999999999,-2.8104494,1.4404494,0.7,1.4117591,0.7117591000000001,1.4700000000000017,1.6760428,0.2060427999999983
-3.3,-4.6339999999999995,-4.692457839999999,0.05845783999999998,-2.3799999999999994,-4.5666766,2.1866766000000006,6.2,10.34755,4.14755,10.89200000000003,16.625993599999997,5.733993599999968
18.7,-149.076,-215.75616,66.68016,-91.45,-211.59918,120.14917999999999,7.709999999999964,165.88054,158.17054000000005,120.33400000000076,263.290366,142.95636599999926
-13.6,-72.814,-105.87297000000001,33.058970000000016,-45.36,-89.40777,44.04777,24.47999999999998,188.02472,163.54472,105.72800000000072,240.351234,134.6232339999993
-0.9,-2.714,-3.8731667,1.1591667,-1.1299999999999997,-3.227215,2.0972150000000003,5.7,9.372439,3.672439,8.944000000000006,9.7708006,0.8268005999999932
0.0.20,-27.686,-3.04288544,24.64311456,-8.1,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0,0.00814776,0.00814776,13.679999999999994,11.779006,1.9009939999999936,24.408000000000023,26.965974399999997,2.5579743999999742
-4.1,-36.098,-36.6215076,0.5235076000000021,-28.75,-34.188885,5.438884999999999,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204000000000002,4.803775799999994,3.599775799999992
0.0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5.2,-1.706,-2.14797646,0.44197646000000024,-0.97,-1.4458941,0.4758941000000001,0.5699999999999995,3.1573517,2.5873517000000006,1.7820000000000078,3.23893964,1.456939639999992
-2.4,-6.274,-6.357248,0.08324800000000021,-2.27,-5.192632,2.9226319999999997,9.44,12.4808445,3.0408445000000004,12.342000000000004,13.0319742,0.6899741999999964
20.9,-166.392,-187.144848,20.752848,-132.16,-151.94395,19.783950000000004,20.439999999999962,85.839066,65.39906600000003,93.64000000000021,129.33175799999998,35.691757999999766
-2.6,-80.22,-82.109531,1.8895310000000052,-40.9,-71.853096,30.953095999999995,63.349999999999994,85.05014,21.700140000000005,108.61800000000008,114.63937799999998,6.021377999999899
0.0.22,-2.404,-2.69528814,0.29128814000000025,-1.4899999999999998,-2.4530742,0.9630742000000003,6.559999999999992,2.9316564,3.6283435999999916,12.064000000000016,10.563655399999998,1.5003446000000178
0.0.23,-10.368,-10.480412999999999,0.11241299999999832,-4.849999999999999,-1.1538244,3.696175599999999,0.0,0.0,0.0,0.0,0.0,0.0
5.8,0.0,1.6762158e-05,1.6762158e-05,0.39000000000000035,0.2079124,0.18208760000000035,22.039999999999992,25.410027,3.3700270000000074,26.768,26.830484600000002,0.06248460000000122
-4.1.1,-46.571999999999996,-45.5229764,1.0490235999999982,-33.71,-42.145817,8.435817,-0.12000000000000172,-0.6687148,0.5487147999999984,0.0,-0.0008814288000000003,0.0008814288000000003
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700000000000017,3.9686560799999997,3.798656079999998
-0.5.1,0.0,-0.19999798400000002,0.19999798400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4.1,-2.044,-2.8211114200000003,0.7771114200000002,-0.97,-2.1905696,1.2205696,1.0,2.3531039,1.3531038999999998,1.7740000000000036,2.49926804,0.7252680399999965
0.3.2,-6.682,-7.993513,1.3115129999999997,-4.469999999999999,-7.66872,3.1987200000000016,10.909999999999998,7.611095,3.2989049999999986,16.028000000000013,14.796392599999999,1.231607400000014
20.4,-204.45,-198.45661800000002,5.9933819999999685,-153.24999999999997,-149.22769,4.022309999999976,33.129999999999995,129.14485,96.01485,85.07800000000043,148.04042199999998,62.96242199999955
23.3,-107.91999999999999,-120.378306,12.458306000000007,-33.35,-81.31146,47.961459999999995,91.90999999999997,103.627846,11.717846000000037,121.97800000000008,129.674868,7.696867999999924
0.7.2,-2.2399999999999998,-2.71916664,0.4791666400000003,-1.67,-2.6337173,0.9637172999999999,3.979999999999994,3.5717757,0.4082242999999943,7.72000000000001,8.533824399999997,0.8138243999999863
0.0.24,-1.034,0.0,1.034,-0.6099999999999999,0.0,0.6099999999999999,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.632,1.02955466,0.39755466000000006,1.96,1.2956012,0.6643988000000001,24.77999999999999,32.161293,7.38129300000001,30.65800000000003,34.1002666,3.442266599999968
-5.7,-32.608000000000004,-16.9793892,15.628610800000004,-22.689999999999998,-13.569534,9.120465999999997,-1.7900000000000011,-0.18953371,1.600466290000001,0.0,-0.01958048636984005,0.01958048636984005
0.0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700000000000017,0.0,0.1700000000000017
0.0.26,-0.13599999999999998,0.0,0.13599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5.3,-0.634,-0.6179735399999999,0.016026460000000076,0.030000000000000027,-0.37214488,0.40214488000000004,1.0,2.5220482,1.5220482,1.810000000000005,2.79915058,0.9891505799999951
2.2.1,-5.361999999999999,-7.38433564,2.0223356400000005,-3.31,-6.777085,3.4670849999999995,6.4,14.400683,8.000683,10.980000000000024,15.1573076,4.177307599999976
-3.0,-120.50999999999999,-116.065904,4.444095999999988,-73.86,-94.52593,20.665930000000003,42.399999999999984,58.487354,16.08735400000002,57.524000000000065,66.57815,9.054149999999929
20.7,-89.658,-147.610968,57.95296800000001,-35.1,-139.8668,104.76680000000002,73.53999999999999,91.97449,18.43449000000001,101.30400000000002,103.072983,1.7689829999999773
1.3,-3.2159999999999997,-4.754654980000001,1.538654980000001,-2.08,-4.3870325,2.3070325,1.2199999999999973,2.8323534,1.6123534000000028,3.202000000000001,3.17130828,0.030691720000000977
0.0.27,-7.138,-12.7402372,5.602237199999999,-1.2,-2.4829073,1.2829073,0.0,0.0,0.0,0.0,0.0,0.0
11.1,1.254,0.30072319799999997,0.953276802,3.3800000000000003,1.4423642,1.9376358000000002,22.21,26.26782,4.0578199999999995,29.368000000000002,28.7820176,0.5859824000000025
-3.4,-20.240000000000002,-30.3926468,10.1526468,-10.41,-22.874287,12.464286999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9720000000000197,0.0,1.9720000000000197
0.0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4.2,-0.304,-0.6673138,0.36331379999999996,0.1,-0.5763938,0.6763937999999999,1.139999999999999,2.6537075,1.5137075000000009,2.206000000000003,2.7821734,0.576173399999997
3.4,-3.746,-4.99604762,1.2500476199999997,-2.9699999999999998,-4.799248,1.8292480000000007,3.8,6.6203685,2.8203685,5.880000000000007,6.9850167999999995,1.1050167999999925
11.5,-45.448,-52.120452,6.672452,-29.869999999999997,-46.03786,16.167860000000005,46.5,50.34136,3.8413600000000017,61.574000000000105,50.874784999999996,10.699215000000109
48.2,-46.571999999999996,-59.5007054,12.928705400000005,-21.58,-56.905594,35.325594,79.48999999999998,79.107315,0.38268499999998085,82.742,80.9058424,1.836157600000007
0.9,-4.874,-5.4437918000000005,0.5697918000000008,-2.0,-4.737368,2.737368,1.0799999999999983,2.25355,1.1735500000000019,1.9080000000000041,2.4821833999999994,0.5741833999999952
0.0.30,-3.434,-3.3170488199999997,0.11695118000000049,-1.71,-2.5573275,0.8473275,0.0,0.0,0.0,0.0,0.0,0.0
9.5,1.8579999999999999,1.12661298,0.7313870199999999,3.48,2.096961,1.3830390000000001,16.51,19.220457,2.710456999999998,20.960000000000015,19.5051324,1.4548676000000142
-2.4.1,-19.624,-27.2151508,7.591150800000001,-5.27,-20.957493,15.687493,0.0,0.0,0.0,0.0,0.0,0.0
0.0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3.3,-0.27199999999999996,-0.771099524,0.49909952400000007,0.1,-0.7359706,0.8359706,1.2699999999999996,1.8666636,0.5966636000000005,1.8060000000000032,2.3994729,0.593472899999997
3.4.1,-4.482,-5.9844426,1.5024426000000002,-2.8899999999999997,-5.5360346,2.6460346,3.0,4.8463974,1.8463973999999999,4.378000000000005,5.374005599999999,0.9960055999999939
12.3,-39.184000000000005,-40.179898,0.9958979999999968,-11.04,-25.715899,14.675899000000001,52.73999999999998,65.07485,12.334850000000017,87.21600000000001,79.91963799999998,7.29636200000003
49.0,-28.052,-30.2011756,2.1491755999999995,-11.129999999999997,-26.965431,15.835431000000002,51.099999999999994,96.29154,45.19154,81.77800000000018,114.24634599999999,32.46834599999981
